0.01	0
0.02	0.00161732
0.03	-6.14853E-05
0.04	3.91379E-05
0.05	0.000258871
0.06	0.000147432
0.07	-4.21851E-05
0.08	-9.61702E-05
0.09	-7.44316E-05
0.1	-6.45713E-05
0.11	8.8445E-06
0.12	0.000104537
0.13	3.64263E-05
0.14	5.35352E-06
0.15	-2.19916E-05
0.16	-0.000302251
0.17	-0.000413262
0.18	-0.000216093
0.19	-0.000183789
0.2	-0.000103903
0.21	0.000143145
0.22	0.000193996
0.23	0.00021795
0.24	0.000314854
0.25	0.000190473
0.26	1.58437E-05
0.27	-2.73974E-05
0.28	-4.84845E-05
0.29	-5.60311E-05
0.3	-6.21877E-05
0.31	-0.000169047
0.32	-0.000170921
0.33	0.00012149
0.34	0.000203153
0.35	-0.000226102
0.36	-0.000476308
0.37	-0.000343903
0.38	-0.000265026
0.39	-0.000158099
0.4	5.47292E-05
0.41	0.000238441
0.42	0.000426885
0.43	0.000403895
0.44	0.000120654
0.45	-0.000128086
0.46	-0.000225836
0.47	-0.000201247
0.48	-0.000267489
0.49	-0.000417438
0.5	-0.000208383
0.51	0.000146728
0.52	0.000156206
0.53	0.000131549
0.54	0.000203091
0.55	9.12481E-05
0.56	-4.50475E-05
0.57	-1.19468E-05
0.58	2.00503E-05
0.59	-1.99296E-05
0.6	-0.000125335
0.61	-0.000188208
0.62	-0.000042182
0.63	0.000160539
0.64	0.00011648
0.65	-0.000020638
0.66	-2.69165E-05
0.67	-0.00013208
0.68	-0.000288536
0.69	-0.000143153
0.7	3.64818E-05
0.71	3.94323E-05
0.72	0.000150927
0.73	0.000181658
0.74	-2.43348E-05
0.75	-0.000121535
0.76	-0.000160468
0.77	-0.000279586
0.78	-0.000137653
0.79	0.000262154
0.8	0.000383687
0.81	0.000174269
0.82	0.000100341
0.83	2.81713E-05
0.84	-0.000277341
0.85	-0.000377872
0.86	-0.000187669
0.87	-0.000103328
0.88	-8.17418E-06
0.89	0.000121948
0.9	3.71953E-05
0.91	1.86028E-05
0.92	0.000215766
0.93	0.000140244
0.94	-0.000107788
0.95	-3.45105E-05
0.96	8.91117E-05
0.97	-0.00015307
0.98	-0.000347561
0.99	-0.000190852
1	-2.60344E-05
1.01	0.000075882
1.02	0.000281401
1.03	0.000295246
1.04	0.000141988
1.05	9.89049E-05
1.06	2.34042E-05
1.07	-8.81098E-05
1.08	-6.29706E-05
1.09	1.38263E-05
1.1	-6.37405E-07
1.11	-9.3088E-06
1.12	4.66392E-05
1.13	1.27581E-05
1.14	-8.51485E-05
1.15	-5.35684E-05
1.16	-3.21473E-05
1.17	-5.62646E-05
1.18	5.49612E-05
1.19	0.000155351
1.2	8.48291E-05
1.21	-0.000102508
1.22	-0.000246419
1.23	-0.00022159
1.24	-9.98869E-05
1.25	2.67042E-05
1.26	0.000167915
1.27	0.000168664
1.28	-3.88304E-06
1.29	-0.000131385
1.3	-0.00012268
1.31	-8.32311E-06
1.32	7.07939E-05
1.33	6.89081E-05
1.34	6.79857E-05
1.35	5.31351E-05
1.36	-1.68697E-06
1.37	-7.65973E-05
1.38	-0.000162832
1.39	-0.000108746
1.4	4.16987E-05
1.41	1.93632E-05
1.42	-5.22171E-05
1.43	3.39499E-05
1.44	0.000092532
1.45	2.48537E-05
1.46	-5.96141E-05
1.47	-2.64244E-05
1.48	8.46536E-05
1.49	5.77836E-05
1.5	-0.000113507
1.51	-0.000193253
1.52	-9.51627E-05
1.53	1.26871E-05
1.54	2.58754E-05
1.55	-8.47976E-06
1.56	-1.79174E-05
1.57	1.19573E-05
1.58	3.49501E-05
1.59	1.65219E-05
1.6	-7.68953E-05
1.61	-0.000202708
1.62	-0.000210049
1.63	-7.29718E-05
1.64	8.16097E-06
1.65	-5.89532E-05
1.66	-4.8907E-06
1.67	0.000252931
1.68	0.000321304
1.69	0.000151702
1.7	3.57048E-05
1.71	-5.08816E-06
1.72	-5.54651E-05
1.73	-0.000038251
1.74	-1.58791E-05
1.75	-0.000100146
1.76	-0.000116475
1.77	-0.000031735
1.78	-1.74949E-07
1.79	-8.43192E-07
1.8	1.23838E-05
1.81	0.000011911
1.82	8.37616E-05
1.83	0.00013737
1.84	6.68064E-05
1.85	-1.57567E-05
1.86	8.08276E-05
1.87	0.000196386
1.88	0.000109415
1.89	7.41271E-06
1.9	2.39443E-05
1.91	-7.39789E-06
1.92	-0.000052806
1.93	-6.05224E-05
1.94	-0.00010311
1.95	-7.77596E-05
1.96	-3.39627E-05
1.97	9.66987E-07
1.98	7.45517E-05
1.99	7.56329E-05
2	9.16811E-05
2.01	0.000151485
2.02	-1.40334E-05
2.03	-0.000159423
2.04	-1.43003E-05
2.05	8.98902E-05
2.06	0.000043845
2.07	0.000017351
2.08	-1.16394E-05
2.09	0.000027755
2.1	0.000102307
2.11	3.64341E-05
2.12	1.23511E-06
2.13	0.000127958
2.14	0.000142734
2.15	1.95624E-05
2.16	0.00001214
2.17	3.51037E-05
2.18	-5.02899E-05
2.19	-0.000113082
2.2	-0.000134286
2.21	-0.00012429
2.22	-1.86119E-05
2.23	0.000115244
2.24	3.26256E-05
2.25	-0.000188638
2.26	-0.000177952
2.27	2.69301E-05
2.28	4.64197E-05
2.29	-9.61832E-05
2.3	-0.000121168
2.31	4.44174E-05
2.32	0.000131922
2.33	7.39038E-05
2.34	2.03073E-05
2.35	-6.29614E-05
2.36	-3.62345E-05
2.37	8.59548E-05
2.38	-2.43235E-05
2.39	-0.000129833
2.4	4.77593E-05
2.41	0.000147152
2.42	0.000116498
2.43	6.83773E-05
2.44	-5.96606E-05
2.45	-0.000123139
2.46	-0.000206769
2.47	-0.000314582
2.48	-0.000143898
2.49	0.000138562
2.5	0.0001774
2.51	5.24965E-06
2.52	-9.33739E-05
2.53	-2.75125E-05
2.54	-2.92233E-05
2.55	-9.29606E-05
2.56	-3.11176E-05
2.57	7.19255E-05
2.58	0.00016829
2.59	0.000218828
2.6	0.000153883
2.61	1.82333E-05
2.62	-0.000127496
2.63	-0.000143877
2.64	-8.10167E-05
2.65	-0.000109338
2.66	-0.000131129
2.67	-4.50912E-05
2.68	2.25565E-05
2.69	-3.81863E-06
2.7	1.21091E-05
